GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",900,98,30000,22125,0.0,3.5,-,**,89.7,9.1,29821,20948,0.0,3.5,-,**,0.0,3.5,-,**,1.4,2.1,-,**,6.4,8.4,-,**,2.4,3.8,-,**,7.4,8.7,-,**,0.0,3.5,-,**,5.6,4.6,13786,774,48.6,8.1,-,**,37.6,9.0,31806,19316,8.3,4.9,31908,7661,646,108,-,**,63.8,10.9,-,**,36.2,10.9,30341,20242,18.1,12.4,52092,34456,77.2,12.8,14761,7870,4.6,4.7,31333,24809,254,88,31833,23590,57.1,22.6,12227,8421,53.9,23.0,11914,6308,3.1,4.8,-,**,42.9,22.6,58750,34017,28.3,17.8,41500,16460,14.6,18.3,-,**,28.1,(X),(X),(X),32.0,(X),(X),(X),18.1,(X),(X),(X)
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",1294,79,38138,10721,1.5,2.0,-,**,96.9,2.6,37606,11781,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,1.5,1.7,-,**,0.8,1.2,-,**,1.5,2.0,-,**,1.2,1.8,-,**,43.6,7.3,41779,10453,40.6,7.5,28750,9699,14.7,6.1,-,**,698,130,41174,2696,51.9,8.3,40673,10575,48.1,8.3,52714,22898,18.2,7.8,75982,12609,67.9,10.0,33864,10460,13.9,7.7,54350,24548,596,119,27083,7639,50.7,11.5,30136,9266,50.7,11.5,30136,9266,0.0,5.3,-,**,49.3,11.5,-,**,38.8,12.6,-,**,10.6,9.0,121681,17538,27.4,(X),(X),(X),31.4,(X),(X),(X),21.0,(X),(X),(X)
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",1102,93,21735,3559,0.0,2.9,-,**,96.9,3.1,21301,2997,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,2.1,2.6,-,**,1.0,1.5,-,**,1.0,1.5,-,**,0.0,2.9,-,**,3.7,3.3,18661,9754,44.7,8.2,17439,9127,37.8,7.3,25760,3549,13.7,2.8,21681,15033,722,112,20745,6395,50.6,11.4,15015,6282,49.4,11.4,30189,8064,14.1,8.9,38276,12296,66.8,11.7,16545,1885,19.1,8.8,-,**,380,97,21814,4332,60.3,13.9,-,**,60.3,13.9,-,**,0.0,8.2,-,**,39.7,13.9,-,**,26.3,13.3,21591,3185,13.4,10.3,83438,38794,35.8,(X),(X),(X),29.5,(X),(X),(X),47.6,(X),(X),(X)
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",1545,71,35625,6052,1.7,2.1,-,**,94.9,3.9,34813,7199,0.0,2.1,-,**,1.5,2.4,-,**,0.0,2.1,-,**,1.5,2.4,-,**,0.4,0.8,-,**,1.5,2.4,-,**,1.7,2.1,-,**,6.0,3.7,38015,36891,45.8,8.3,40143,13392,35.0,7.5,39089,5233,13.1,3.3,16917,5610,1026,116,35078,5387,60.9,8.9,23884,10910,39.1,8.9,44049,14204,10.4,7.5,-,**,80.9,9.4,35938,6406,8.7,6.6,-,**,519,108,19448,5927,50.7,12.5,-,**,46.6,13.4,18986,12068,4.0,6.0,-,**,49.3,12.5,17917,12192,49.3,12.5,17917,12192,0.0,6.1,-,**,18.1,(X),(X),(X),18.2,(X),(X),(X),17.9,(X),(X),(X)
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",1808,101,25027,6197,1.2,1.3,-,**,98.8,1.3,24505,6111,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.7,1.1,-,**,0.4,0.7,-,**,2.7,2.6,19861,6775,36.3,6.8,25625,9821,42.9,6.9,35086,10032,18.1,4.6,13438,8347,1064,144,26280,8712,55.2,10.8,18750,11704,44.8,10.8,-,**,18.4,8.5,71944,60413,72.8,8.7,18009,10825,8.7,5.9,40938,29434,744,144,22865,6665,51.9,12.5,24107,20313,43.7,12.8,21375,12680,8.2,7.0,-,**,48.1,12.5,21860,5678,45.8,12.3,21366,6907,2.3,2.5,-,**,27.5,(X),(X),(X),26.9,(X),(X),(X),28.4,(X),(X),(X)
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",949,48,29476,8392,6.4,3.3,96161,61693,91.3,4.4,26953,8070,0.0,3.4,-,**,0.6,1.0,-,**,0.0,3.4,-,**,1.1,1.6,-,**,0.6,1.0,-,**,1.1,1.6,-,**,6.4,3.3,96161,61693,6.6,3.6,12639,4757,50.2,6.4,37647,12087,27.9,6.9,27708,12029,15.3,4.0,31771,22823,563,72,33194,9459,62.9,9.7,26563,10403,37.1,9.7,49375,12065,17.1,6.7,103636,13223,72.3,7.9,29926,10986,10.7,7.4,20185,11597,386,71,26354,9463,46.6,13.0,25833,15498,41.7,12.6,-,**,4.9,4.7,-,**,53.4,13.0,-,**,46.1,11.7,-,**,7.3,9.4,-,**,33.2,(X),(X),(X),33.6,(X),(X),(X),32.6,(X),(X),(X)
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",1084,104,18618,4648,1.8,2.0,-,**,98.2,2.0,19276,4808,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,1.8,2.0,-,**,5.7,4.5,12941,6672,33.5,7.5,-,**,53.8,8.5,19871,4578,7.0,3.5,17188,5302,557,118,21369,13860,52.8,10.6,15870,7305,47.2,10.6,44107,35040,18.5,10.1,-,**,68.6,11.2,17155,10365,12.9,11.0,-,**,527,125,16901,4497,61.7,13.5,13024,4418,59.2,13.6,12500,4224,2.5,3.7,-,**,38.3,13.5,21518,16459,28.5,12.0,18875,3966,9.9,9.0,78068,76254,33.3,(X),(X),(X),32.3,(X),(X),(X),34.3,(X),(X),(X)
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",2030,128,34107,6635,5.7,3.1,-,**,91.9,3.4,35026,7427,0.0,1.6,-,**,0.0,1.6,-,**,0.9,1.3,-,**,0.0,1.6,-,**,1.5,2.3,-,**,1.7,1.9,-,**,5.0,3.0,-,**,4.9,3.4,16619,4823,25.7,7.4,34559,13704,48.9,6.6,27423,11552,20.5,4.6,55284,13885,1044,166,45972,19051,35.1,11.7,18611,3417,64.9,11.7,60547,17332,29.8,9.6,87679,41461,58.7,9.7,-,**,11.5,7.9,-,**,986,167,26890,3298,52.3,11.1,27468,12359,48.0,11.4,30208,10179,4.4,3.6,-,**,47.7,11.1,26535,4332,45.3,11.6,26309,1656,2.3,2.5,-,**,30.9,(X),(X),(X),38.4,(X),(X),(X),21.5,(X),(X),(X)
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",2108,215,47770,12876,6.3,3.3,116420,69125,87.0,7.4,47798,13322,0.0,1.5,-,**,0.7,1.1,-,**,0.0,1.5,-,**,4.0,6.1,-,**,2.0,2.2,-,**,11.1,8.3,"2,500-",***,5.4,3.4,132578,44940,0.7,1.1,-,**,30.8,8.2,63095,46597,42.3,8.4,39583,19464,26.2,6.4,48111,5770,699,210,58103,29483,32.9,15.4,26468,13973,67.1,15.4,59978,41674,37.3,14.3,-,**,45.8,15.3,-,**,16.9,17.1,"2,500-",***,1409,259,44531,13621,54.2,11.1,47143,8546,48.7,11.2,45179,9060,5.5,4.1,-,**,45.8,11.1,35391,28298,44.6,11.0,34345,27214,1.1,1.6,-,**,21.7,(X),(X),(X),24.9,(X),(X),(X),19.7,(X),(X),(X)
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",1809,115,51594,12286,5.9,3.1,125714,34406,91.0,3.8,49392,11721,1.5,1.7,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.5,0.8,-,**,1.1,1.1,111667,55778,2.6,2.3,-,**,5.4,3.0,122222,31221,2.4,2.4,41129,2425,41.7,6.3,44609,30838,39.5,5.7,55870,10165,16.4,3.4,38594,33271,939,123,58802,12025,36.8,10.4,-,**,63.2,10.4,63268,8564,35.1,9.9,105357,49334,54.7,10.7,40341,27115,10.1,6.2,40750,8822,870,138,44766,9965,44.8,10.3,49667,14223,41.4,10.6,41944,18394,3.4,3.6,61250,28046,55.2,10.3,43750,13650,45.1,11.8,36406,22436,10.1,6.4,86000,34556,23.6,(X),(X),(X),26.3,(X),(X),(X),20.7,(X),(X),(X)
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",1621,93,35042,10574,4.5,2.9,-,**,88.1,5.1,30429,9223,0.7,1.0,-,**,2.9,2.4,86250,64702,0.0,2.0,-,**,1.3,2.0,-,**,2.5,2.8,-,**,3.6,3.4,54432,29119,3.8,2.8,-,**,5.2,3.5,16776,16055,33.9,5.7,53636,34416,36.7,5.4,33309,11035,24.1,4.7,31131,11259,800,102,37308,13001,41.6,9.2,36382,28998,58.4,9.2,39219,21226,32.4,10.3,78583,24445,55.6,10.0,21971,11686,12.0,7.0,-,**,821,129,30938,5845,58.0,10.3,32083,12705,49.3,9.5,32841,13195,8.6,5.6,-,**,42.0,10.3,30508,10585,34.8,9.3,28654,13280,7.2,5.0,-,**,37.3,(X),(X),(X),40.5,(X),(X),(X),33.1,(X),(X),(X)
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",2238,151,25540,3852,0.0,1.4,-,**,97.0,3.8,25360,4784,0.0,1.4,-,**,0.7,1.3,-,**,0.0,1.4,-,**,2.3,3.6,-,**,0.0,1.4,-,**,2.3,3.6,-,**,0.0,1.4,-,**,4.7,3.4,21094,11689,40.8,8.7,27126,6847,32.8,7.1,18934,17347,21.7,4.5,20111,13600,1303,244,26042,3224,60.9,9.7,26321,3487,39.1,9.7,24295,15242,20.7,11.2,-,**,71.9,12.0,26185,2398,7.4,6.9,18256,9112,935,224,18047,16450,70.6,12.3,-,**,65.8,13.6,9659,4013,4.8,5.8,-,**,29.4,12.3,31750,31688,27.7,12.0,30417,29913,1.7,2.8,-,**,43.3,(X),(X),(X),44.6,(X),(X),(X),39.0,(X),(X),(X)
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",1539,97,39746,13418,0.0,2.1,-,**,99.5,0.7,39609,12627,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.5,0.7,-,**,2.3,3.7,-,**,0.0,2.1,-,**,3.1,2.9,-,**,37.0,5.8,39856,28486,30.0,6.7,55268,26300,29.9,4.9,38833,11073,943,116,48646,22983,42.7,10.7,30208,3069,57.3,10.7,54438,3813,26.9,10.4,68846,12993,65.4,11.2,31266,6618,7.6,6.8,55429,35910,596,112,35357,13421,63.6,10.9,33203,13751,58.2,11.5,28750,13758,5.4,5.9,78750,13976,36.4,10.9,47656,26074,27.7,10.1,25966,19302,8.7,6.0,93125,70090,41.3,(X),(X),(X),38.2,(X),(X),(X),44.1,(X),(X),(X)
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",1179,88,35046,9486,0.0,2.7,-,**,100.0,2.7,35046,9486,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,3.8,3.9,-,**,43.0,9.3,36703,6512,32.5,9.4,23068,19441,20.7,4.0,40625,16033,718,111,37135,7290,39.8,14.6,23438,15585,60.2,14.6,50400,23893,14.1,7.6,-,**,72.6,10.2,36172,8335,13.4,8.7,26711,20627,461,121,23295,9735,67.0,15.6,25353,7204,58.6,17.1,23636,8000,8.5,10.7,-,**,33.0,15.6,-,**,29.3,15.6,16466,16404,3.7,5.6,-,**,59.7,(X),(X),(X),59.5,(X),(X),(X),55.5,(X),(X),(X)
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",1035,78,35423,5192,1.9,1.7,-,**,91.6,4.8,31413,6730,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,2.5,3.1,-,**,4.0,2.6,43750,16844,3.3,3.3,37237,29583,1.2,1.3,-,**,2.1,2.0,35417,19474,29.6,7.1,35132,18074,44.5,7.5,41480,3966,23.8,5.3,20259,4482,542,97,41111,9870,40.6,9.1,28804,10788,59.4,9.1,47813,17613,33.6,9.1,70357,54295,56.3,9.8,30852,6195,10.1,6.7,70057,52586,493,94,28891,5793,45.8,10.5,20833,18059,43.0,10.7,18958,15944,2.8,3.1,-,**,54.2,10.5,29848,9201,52.9,10.7,29665,8154,1.2,1.7,-,**,44.6,(X),(X),(X),45.4,(X),(X),(X),41.8,(X),(X),(X)
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",1636,121,37234,10254,1.8,1.7,65938,60291,90.8,6.0,33833,14551,2.3,2.9,-,**,0.0,2.0,-,**,0.0,2.0,-,**,4.7,4.4,36607,21589,0.4,0.9,-,**,4.2,4.2,37429,35685,1.8,1.7,65938,60291,3.4,2.9,-,**,31.2,7.2,39348,17383,42.3,6.7,46875,9530,23.1,5.9,26161,8465,721,137,44856,10354,38.6,9.8,24531,16843,61.4,9.8,57344,45817,33.6,12.2,92857,87184,50.8,13.2,29926,29747,15.7,10.1,-,**,915,170,27841,13377,46.6,12.0,27170,16751,42.3,11.1,26250,7955,4.3,5.4,-,**,53.4,12.0,29432,19629,50.5,12.2,27000,15226,3.0,2.8,51406,47423,39.2,(X),(X),(X),52.0,(X),(X),(X),29.2,(X),(X),(X)
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",1215,97,45396,12194,0.0,2.6,-,**,95.9,3.4,45152,12467,0.0,2.6,-,**,0.7,1.0,-,**,0.0,2.6,-,**,1.6,2.5,-,**,1.9,2.1,-,**,7.7,7.4,-,**,0.0,2.6,-,**,3.5,4.1,-,**,28.8,8.3,30682,14999,45.5,9.5,57452,26715,22.2,7.2,21613,8904,698,132,58289,22522,33.4,11.4,27875,5246,66.6,11.4,69179,22031,29.4,11.0,84522,9558,55.6,13.9,45915,28327,15.0,10.0,-,**,517,127,22173,18530,58.8,16.5,20952,10393,53.0,16.0,20060,11756,5.8,5.7,-,**,41.2,16.5,37534,32527,41.2,16.5,37534,32527,0.0,6.1,-,**,37.4,(X),(X),(X),33.7,(X),(X),(X),35.4,(X),(X),(X)
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",878,82,33125,9707,2.8,2.6,-,**,96.9,2.5,33229,9677,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.2,0.5,-,**,0.0,3.6,-,**,0.2,0.5,-,**,2.8,2.6,-,**,2.7,2.4,-,**,25.3,8.3,29167,9462,46.7,8.8,27500,7526,25.3,6.1,55603,19595,414,97,42917,21584,37.4,11.7,28878,2835,62.6,11.7,56856,7395,24.9,10.3,81964,23955,64.3,11.2,34018,15951,10.9,7.3,23828,20603,464,91,25455,16407,48.3,12.9,27727,8556,40.3,12.7,26188,13931,8.0,5.0,-,**,51.7,12.9,-,**,45.5,13.3,-,**,6.3,5.0,-,**,43.6,(X),(X),(X),41.3,(X),(X),(X),44.4,(X),(X),(X)
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",899,53,46115,8561,3.2,3.5,-,**,92.9,4.5,45236,11210,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,1.8,2.7,-,**,2.1,2.2,-,**,2.9,3.5,-,**,2.1,3.1,-,**,2.6,2.7,-,**,35.0,6.2,50708,19138,43.0,7.0,48107,8312,19.4,5.5,38571,16638,569,64,50120,3666,51.7,11.3,50000,26451,48.3,11.3,51250,17441,34.3,10.2,49964,14170,60.5,12.0,50053,15637,5.3,4.9,-,**,330,66,22745,3785,49.7,14.3,22619,5461,45.5,14.3,21786,3769,4.2,4.8,-,**,50.3,14.3,22833,12655,45.5,14.7,19091,15371,4.8,4.4,100000,9076,44.0,(X),(X),(X),47.3,(X),(X),(X),34.5,(X),(X),(X)
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",1366,124,32376,9506,0.0,2.3,-,**,93.3,5.1,31250,6787,0.0,2.3,-,**,0.7,1.1,-,**,0.0,2.3,-,**,6.0,5.1,-,**,0.0,2.3,-,**,6.0,5.1,-,**,0.0,2.3,-,**,3.0,4.3,-,**,28.5,9.9,31506,26682,41.4,8.5,49000,11868,27.1,4.5,20682,8826,787,115,37413,31329,57.3,11.8,32008,21088,42.7,11.8,57143,49884,34.8,12.2,79091,22548,54.3,10.8,26083,10858,10.9,9.8,-,**,579,130,23785,11153,72.7,12.9,23021,12786,71.5,13.1,22778,13357,1.2,2.4,-,**,27.3,12.9,-,**,16.6,9.8,-,**,10.7,11.7,-,**,54.3,(X),(X),(X),57.2,(X),(X),(X),50.4,(X),(X),(X)
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",1241,113,40521,7498,0.0,2.6,-,**,96.0,2.5,40396,7753,0.6,1.0,-,**,0.6,0.9,-,**,0.0,2.6,-,**,0.0,2.6,-,**,2.9,2.2,-,**,1.0,1.4,-,**,0.0,2.6,-,**,0.0,2.6,-,**,35.5,9.2,32132,19957,42.9,7.3,39875,14495,21.7,6.5,46375,32269,749,134,41469,15470,37.9,11.2,24280,7428,62.1,11.2,53950,26205,23.0,9.7,66429,27649,54.5,14.1,28750,13978,22.6,10.6,41920,16740,492,126,34886,14992,60.2,12.3,33636,9660,57.5,12.1,32898,7730,2.6,4.2,-,**,39.8,12.3,46375,21593,24.6,11.7,-,**,15.2,10.8,54219,43167,37.7,(X),(X),(X),37.9,(X),(X),(X),35.4,(X),(X),(X)
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",1547,115,47847,7997,21.7,3.9,121500,15744,71.8,4.8,36585,8966,2.0,2.3,-,**,1.0,1.1,-,**,0.0,2.1,-,**,1.2,1.9,-,**,2.3,2.0,"2,500-",***,3.2,2.5,76250,76025,20.4,3.7,121250,13471,2.5,2.3,71190,48008,35.1,6.9,94125,28259,45.6,6.2,33600,13607,16.8,4.4,44118,6186,779,126,65982,17950,45.4,9.7,59688,26767,54.6,9.7,74922,71969,33.4,9.1,121042,41549,49.6,11.9,36364,20656,17.1,8.8,74453,35683,768,122,37500,12517,56.8,8.6,37500,15492,42.6,7.2,-,**,14.2,6.8,109261,44539,43.2,8.6,37500,20735,28.0,8.1,23854,19927,15.2,6.0,64464,47970,42.4,(X),(X),(X),54.9,(X),(X),(X),28.3,(X),(X),(X)
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",796,57,62717,10431,22.5,5.9,122679,23152,72.0,6.4,51250,7551,0.0,4.0,-,**,2.0,1.9,123333,33476,0.0,4.0,-,**,0.0,4.0,-,**,3.5,2.3,88750,80035,2.1,1.9,-,**,20.4,5.8,123929,19248,1.3,1.6,-,**,43.7,6.5,100167,20986,39.3,7.3,46648,6809,15.7,3.6,51875,8063,401,62,69018,19197,42.6,11.4,69375,24648,57.4,11.4,67115,31239,45.1,10.1,104479,24365,44.6,9.9,53125,13924,10.2,5.3,-,**,395,54,51544,9717,57.0,8.2,48015,22064,50.9,8.9,48015,22776,6.1,5.0,-,**,43.0,8.2,87083,49073,35.7,9.0,59688,37560,7.3,5.4,110156,7413,31.5,(X),(X),(X),39.2,(X),(X),(X),22.5,(X),(X),(X)
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",1293,91,135532,19457,65.4,7.2,165982,16587,24.6,6.3,75278,14124,0.0,2.5,-,**,1.5,1.8,-,**,0.0,2.5,-,**,0.8,1.3,-,**,7.8,5.6,125531,69343,6.9,4.1,150917,108820,58.5,7.4,166548,15663,2.7,3.2,"250,000+",***,58.0,6.6,146167,16726,26.7,5.4,118750,31762,12.6,3.7,61375,40469,688,115,165298,28254,44.2,10.2,176786,51197,55.8,10.2,157143,21611,72.8,10.1,182539,31730,22.8,9.7,80750,30944,4.4,4.5,-,**,605,128,110464,15340,66.9,12.2,102928,24262,46.1,11.2,75125,20143,20.8,7.5,173333,90175,33.1,12.2,125313,24998,20.3,10.5,111750,32688,12.7,10.4,125969,37130,28.3,(X),(X),(X),30.4,(X),(X),(X),26.0,(X),(X),(X)
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",1540,82,114000,6767,67.7,5.6,133385,19980,26.1,5.3,52273,48927,0.0,2.1,-,**,1.6,1.3,141094,68787,0.0,2.1,-,**,0.0,2.1,-,**,4.5,2.7,75278,65375,3.5,2.4,159524,48914,64.2,5.9,130865,16074,0.3,0.5,-,**,50.6,5.6,123846,13733,35.4,5.8,92083,15173,13.6,3.1,80682,68202,685,103,119293,43911,39.0,8.3,182083,56959,61.0,8.3,113472,21293,76.6,8.0,158594,19880,22.3,8.1,81705,19808,1.0,1.5,-,**,855,109,101858,17816,49.2,9.4,93438,37678,39.1,9.3,70000,32522,10.2,5.0,150156,45406,50.8,9.4,122981,42605,34.6,9.9,84375,35083,16.1,7.0,134167,29735,25.6,(X),(X),(X),30.9,(X),(X),(X),21.4,(X),(X),(X)
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",1446,77,137875,24344,79.9,4.4,162333,20320,12.0,3.7,65833,31193,0.0,2.2,-,**,1.9,1.3,-,**,0.0,2.2,-,**,1.8,2.0,-,**,4.3,3.8,76250,22451,4.8,2.9,75000,32460,77.5,4.7,164539,27705,2.0,1.6,50673,13591,57.3,5.1,121950,22834,25.9,4.0,222941,38257,14.8,4.0,60500,44799,625,85,212969,29277,45.3,7.7,"250,000+",***,54.7,7.7,169615,57435,88.6,5.6,222596,38228,5.3,3.4,-,**,6.1,4.9,"250,000+",***,821,101,87321,23477,43.4,8.6,86667,20300,27.3,8.2,66154,46138,16.1,7.9,-,**,56.6,8.6,101250,64677,36.4,9.7,70625,5746,20.2,6.5,141250,55759,26.8,(X),(X),(X),26.7,(X),(X),(X),25.0,(X),(X),(X)
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",1428,99,112784,16266,91.5,4.7,112617,18439,3.6,3.6,78711,31768,0.0,2.2,-,**,2.2,1.9,"250,000+",***,0.0,2.2,-,**,0.0,2.2,-,**,2.7,2.1,113438,46840,3.8,2.2,153077,117301,87.7,5.1,109531,15852,7.3,4.1,14844,10403,53.3,6.1,104115,21776,25.1,4.7,190458,35298,14.3,3.1,106500,34576,463,81,191844,34610,39.5,11.1,230972,89570,60.5,11.1,155909,56369,94.2,5.5,191500,38458,1.9,3.0,-,**,3.9,4.8,-,**,965,102,93514,9039,66.8,8.6,85250,17145,59.8,9.4,80375,16997,7.0,4.3,-,**,33.2,8.6,115093,14835,20.8,7.4,115694,7090,12.3,5.4,102969,75555,17.9,(X),(X),(X),19.7,(X),(X),(X),17.1,(X),(X),(X)
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",1021,91,132386,23011,83.0,4.5,137750,20778,10.5,2.9,111058,38725,0.0,3.1,-,**,2.6,2.6,181875,132790,0.0,3.1,-,**,0.0,3.1,-,**,3.9,3.0,-,**,7.3,6.2,"250,000+",***,77.5,7.0,132159,19746,4.7,2.7,74333,14613,56.0,7.1,129063,28221,31.1,5.5,172619,58343,8.1,3.4,-,**,471,88,167679,34874,42.9,10.9,182250,52286,57.1,10.9,161319,34926,89.2,7.1,182250,39867,6.8,6.3,92000,28611,4.0,4.8,-,**,550,103,106500,26053,59.5,9.5,100054,14463,35.1,10.0,-,**,24.4,9.5,118438,48487,40.5,9.5,132917,48892,19.6,7.7,64444,57512,20.9,9.4,240982,97055,28.2,(X),(X),(X),18.3,(X),(X),(X),34.5,(X),(X),(X)
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",962,48,123542,10249,74.1,6.1,135417,15908,17.7,5.2,44583,19067,0.0,3.3,-,**,7.2,3.9,146458,139646,0.0,3.3,-,**,0.5,0.7,-,**,0.5,0.9,-,**,2.5,1.8,213125,175105,72.1,6.0,134167,14853,4.2,2.8,56250,30553,55.3,4.9,124000,22348,29.1,4.6,126364,28542,11.4,2.2,121250,37194,369,50,164028,41395,55.8,7.9,199167,53835,44.2,7.9,159125,24968,83.5,8.2,195000,37493,7.0,6.7,98929,67486,9.5,8.6,-,**,593,61,102917,11741,48.6,8.0,98167,13313,26.1,8.4,65875,22065,22.4,8.3,126607,32726,51.4,8.0,105865,17849,30.0,7.5,90000,23143,21.4,6.8,142188,24534,32.0,(X),(X),(X),30.6,(X),(X),(X),32.9,(X),(X),(X)
